SITE_ID,LATDD,LONDD,SITE_ELEV,DATE_SMP,year,month,day,PROGRAM_ID,PARAMETER,VALUE,METHOD,METHOD_DESCRIPTION,SAMPLE_TYPE,SAMPLE_LOCATION,WATERBODY_TYPE
1C1-101,43.0811,-73.0186,802.1,2020-10-29 00:00:00,2020,10,29,LTM_VT,PH,6.0,APHA 4500-HB,"APHA .2005. Standard Methods for the examination of water and wastewater, 21st Ed. American Public Health Association, American Waterworks Association, Water Environment Federation, Washington, D.C.",Regular,EPI,Lake
VT53,38.3339,-78.6712,373.13,2020-10-27 00:00:00,2020,10,27,VTSSS,CL,24.0,EPA 300.6,Dionex Ion Chromotography. USEPA. 1987. Handbook of methods for acid deposition studies. Laboratory analyses for surface water chemistry . EPA-600/4-87-026. ,Regular,Stream,Stream
VT53,38.3339,-78.6712,373.13,2020-10-27 00:00:00,2020,10,27,VTSSS,MG,45.0,EPA 1987,Atomic Absorption Spectroscopy. USEPA. 1987. Handbook of methods for acid deposition studies. Laboratory analyses for surface water chemistry . EPA-600/4-87-026. ,Regular,Stream,Stream
VT31,37.2396,-80.9189,768.75,2020-10-28 00:00:00,2020,10,28,VTSSS,COND,9.0,EPA 120.6,"Eletrolytic, YSI. USEPA. 1987. Handbook of methods for acid deposition studies. Laboratory analyses for surface water chemistry . EPA-600/4-87-026. ",Regular,Stream,Stream
1A1-087,43.80497,-74.83077,591.8,2020-07-20 00:00:00,2020,7,20,LTM_ALTM,COND,13.0,"EPA 120.1, 2510 B","YSI @ 25C. Methods for Chemical Analysis of Water and Wastes, EPA 600/4-79-020, 1979, Revised 1983. Standard Methods for the Examination of Water and Wastewater, 18th-21st Editions, American Public Health Association, American Water Works Association, and Water Pollution Control Federation, 1992-2005. ",Annual,EPI,Lake
040852,43.62286,-74.76075,652.35,2020-09-28 00:00:00,2020,9,28,LTM_ALTM,PH_LAB,6.0,EPA AERP 05,"Open, stirred. Handbook of Methods for Acidic Deposition Studies: Laboratory Analysis for Surface Water Chemistry, EPA 600/4-87-026. ",Regular,EPI,Lake
1C1-097,42.9194,-72.6833,418.96,2020-10-19 00:00:00,2020,10,19,LTM_VT,CL,19.0,"USEPA, 1993 Method 300.0",USEPA. 1993. Methods for the determination of inorganic substances in envrionmental samples. A/600/R-93/100,Regular,EPI,Lake
1C1-097,42.9194,-72.6833,418.96,2020-10-19 00:00:00,2020,10,19,LTM_VT,P_TL,9.0,Unknown,Unknown,Regular,EPI,Lake
1C1-091,44.468,-72.5,478.34,2020-10-15 00:00:00,2020,10,15,LTM_VT,SO4,27.0,"USEPA, 1993 Method 300.0",USEPA. 1993. Methods for the determination of inorganic substances in envrionmental samples. A/600/R-93/100,Regular,EPI,Lake
1E1-134,44.633,-68.0908,128.82,2020-10-22 00:00:00,2020,10,22,LTM_ME,PH_LAB,5.0,"Hillman et al 1986, EPA 150.1","Electrode. Hillman,D.C., J. Potter, and S. Simon, 1986.  Analytical methods for the National Surface Water Survey, Eastern Lake Survey.  EPA/600/4-86/009, EPA Las Vegas. Methods for Chemical Analysis of Water and Wastes, EPA 600/4-79-020, 1979, Revised 1983.",Regular,EPI,Lake
1A2-078,43.18805,-74.5,504.9,2020-09-02 00:00:00,2020,9,2,LTM_ALTM,NH4,1.0,"EPA 350.1, 4500-NH3 G","Methods for Chemical Analysis of Water and Wastes, EPA 600/4-79-020, 1979, Revised 1983. Standard Methods for the Examination of Water and Wastewater, 18th - 21st Editions, American Public Health Association, American Water Works Association, and Water Pollution Control Federation, 1992-2005.",Regular,EPI,Lake
020058,44.51709,-74.12604,516.97,2020-07-23 00:00:00,2020,7,23,LTM_ALTM,PH_EQ,7.0,EPA AERP 05,"278 ppm CO2. Handbook of Methods for Acidic Deposition Studies: Laboratory Analysis for Surface Water Chemistry, EPA 600/4-87-026. ",Annual,EPI,Lake
1A3-065,43.50877,-74.88168,617.46,2020-09-22 00:00:00,2020,9,22,LTM_ALTM,PH_LAB,6.0,EPA AERP 05,"Open, stirred. Handbook of Methods for Acidic Deposition Studies: Laboratory Analysis for Surface Water Chemistry, EPA 600/4-87-026. ",Regular,EPI,Lake
VT53,38.3339,-78.6712,373.13,2020-10-27 00:00:00,2020,10,27,VTSSS,SO4,87.0,EPA 300.6,Dionex Ion Chromotography. USEPA. 1987. Handbook of methods for acid deposition studies. Laboratory analyses for surface water chemistry . EPA-600/4-87-026. ,Regular,Stream,Stream
VT48,36.9583,-80.6597,659.65,2020-10-28 00:00:00,2020,10,28,VTSSS,ANC,74.0,EPA 310.1 (modified),Modified Gran plot analysis. USEPA. 1987. Handbook of methods for acid deposition studies. Laboratory analyses for surface water chemistry . EPA-600/4-87-026. ,Regular,Stream,Stream
1A1-111,43.82557,-74.88614,652.64,2020-09-08 00:00:00,2020,9,8,LTM_ALTM,SIO2,0.0,"EPA 366.0, 4500-SiO2 E","Automated Molybdosilicate. Methods for Chemical Analysis of Water and Wastes, EPA 600/4-79-020, 1979, Revised 1983. Standard Methods for the Examination of Water and Wastewater, 18th-21st Editions, American Public Health Association, American Water Works Association, and Water Pollution Control Federation, 1992-2005. ",Regular,EPI,Lake
VT19,38.5367,-79.6335,955.79,2020-10-25 00:00:00,2020,10,25,VTSSS,COND,23.0,EPA 120.6,"Eletrolytic, YSI. USEPA. 1987. Handbook of methods for acid deposition studies. Laboratory analyses for surface water chemistry . EPA-600/4-87-026. ",Regular,Stream,Stream
020059,44.5136,-74.12673,516.23,2020-09-17 00:00:00,2020,9,17,LTM_ALTM,PH_EQ,7.0,EPA AERP 05,"278 ppm CO2. Handbook of Methods for Acidic Deposition Studies: Laboratory Analysis for Surface Water Chemistry, EPA 600/4-87-026. ",Regular,EPI,Lake
PAIN,38.1986,-78.7934,427.42,2020-10-27 00:00:00,2020,10,27,VTSSS,MG,43.0,EPA 1987,Atomic Absorption Spectroscopy. USEPA. 1987. Handbook of methods for acid deposition studies. Laboratory analyses for surface water chemistry . EPA-600/4-87-026. ,Regular,Stream,Stream
VT65,37.8508,-79.0807,500.82,2020-10-26 00:00:00,2020,10,26,VTSSS,ANC,81.0,EPA 310.1 (modified),Modified Gran plot analysis. USEPA. 1987. Handbook of methods for acid deposition studies. Laboratory analyses for surface water chemistry . EPA-600/4-87-026. ,Regular,Stream,Stream
VT39,37.9631,-79.0141,565.66,2020-10-28 00:00:00,2020,10,28,VTSSS,SIO2,5.0,"APHA 425C, APHA 1985","APHA 425C, APHA 1985",Regular,Stream,Stream
1C1-090,43.0455,-72.9458,681.8,2020-10-27 00:00:00,2020,10,27,LTM_VT,MG,24.0,"USEPA, 2007 Method 6010C","USEPA. 2007. Test Methods for Evaluating Solid Wastes, (SW846).",Regular,EPI,Lake
1C1-112,42.7856,-72.9875,590.87,2020-10-26 00:00:00,2020,10,26,LTM_VT,PH_EQ,7.0,USEPA. 1987 Section 5.5.3,USEPA. 1987. Handbook of methods for acid depostion studies. Laboratory analyses for surface waters chemistry. EPA-600/4-87-026.,Regular,EPI,Lake
070728,43.18109,-74.5032,486.15,2020-09-02 00:00:00,2020,9,2,LTM_ALTM,NH4,1.0,"EPA 350.1, 4500-NH3 G","Methods for Chemical Analysis of Water and Wastes, EPA 600/4-79-020, 1979, Revised 1983. Standard Methods for the Examination of Water and Wastewater, 18th - 21st Editions, American Public Health Association, American Water Works Association, and Water Pollution Control Federation, 1992-2005.",Regular,EPI,Stream
030171,44.65698,-74.49562,381.21,2020-07-23 00:00:00,2020,7,23,LTM_ALTM,SO4,2.0,"EPA 300.0, 4110 B","Ion Chromatography. Methods for the Determination of Inorganic Substances in Environmental Samples, EPA 600/R-93-100, 1993. Standard Methods for the Examination of Water and Wastewater, 18th-21st Editions, American Public Health Association, American Water Works Association, and Water Pollution Control Federation, 1992-2005.",Annual,EPI,Lake
050707,44.13056,-73.96983,875.23,2020-09-16 00:00:00,2020,9,16,LTM_ALTM,SO4,17.0,"EPA 300.0, 4110 B","Ion Chromatography. Methods for the Determination of Inorganic Substances in Environmental Samples, EPA 600/R-93-100, 1993. Standard Methods for the Examination of Water and Wastewater, 18th-21st Editions, American Public Health Association, American Water Works Association, and Water Pollution Control Federation, 1992-2005.",Regular,EPI,Lake
1A2-066,43.30203,-74.58581,598.53,2020-09-02 00:00:00,2020,9,2,LTM_ALTM,CHL_A,2.0,"EPA 445.0, 10200H","Flourometery. Methods for Chemical Analysis of Water and Wastes, EPA 600/4-79-020, 1979, Revised 1983. Standard Methods for the Examination of Water and Wastewater, 18th-21st Editions, American Public Health Association, American Water Works Association, and Water Pollution Control Federation, 1992-2005. ",Regular,EPI,Lake
VT44,37.7576,-79.1299,492.55,2020-10-28 00:00:00,2020,10,28,VTSSS,PH_LAB,6.0,EPA 150.6,USEPA. 1987. Handbook of methods for acid deposition studies. Laboratory analyses for surface water chemistry . EPA-600/4-87-026. ,Regular,Stream,Stream
DR01,38.2796,-78.7639,411.58,2020-10-27 00:00:00,2020,10,27,VTSSS,NO3,0.0,EPA 300.6,Dionex Ion Chromotography. USEPA. 1987. Handbook of methods for acid deposition studies. Laboratory analyses for surface water chemistry . EPA-600/4-87-026. ,Regular,Stream,Stream
VT33,37.9343,-79.4956,499.26,2020-11-06 00:00:00,2020,11,6,VTSSS,NO3,0.0,EPA 300.6,Dionex Ion Chromotography. USEPA. 1987. Handbook of methods for acid deposition studies. Laboratory analyses for surface water chemistry . EPA-600/4-87-026. ,Regular,Stream,Stream
NFDR,38.6337,-78.3577,486.81,2020-10-26 00:00:00,2020,10,26,VTSSS,SIO2,10.0,"APHA 425C, APHA 1985","APHA 425C, APHA 1985",Regular,Stream,Stream
NFDR,38.6337,-78.3577,486.81,2020-10-26 00:00:00,2020,10,26,VTSSS,WTEMP,11.0,Unknown,Unknown,Regular,Stream,Stream
041007,43.52218,-74.94789,557.13,2020-09-22 00:00:00,2020,9,22,LTM_ALTM,SO4,37.0,"EPA 300.0, 4110 B","Ion Chromatography. Methods for the Determination of Inorganic Substances in Environmental Samples, EPA 600/R-93-100, 1993. Standard Methods for the Examination of Water and Wastewater, 18th-21st Editions, American Public Health Association, American Water Works Association, and Water Pollution Control Federation, 1992-2005.",Regular,EPI,Lake
070728,43.18109,-74.5032,486.15,2020-09-02 00:00:00,2020,9,2,LTM_ALTM,MG,27.0,"EPA 242.1, 3111 B","AAS Direct Aspiration. Methods for Chemical Analysis of Water and Wastes, EPA 600/4-79-020, 1979, Revised 1983. Standard Methods for the Examination of Water and Wastewater, 18th-21st Editions, American Public Health Association, American Water Works Association, and Water Pollution Control Federation, 1992-2005. ",Regular,EPI,Stream
01364959,41.9369,-74.375,516.35,2020-09-02 00:00:00,2020,9,2,LTM_CAT,COND,14.0,APHA 1985,"Altex (Beckman) meter and prove using USGS standards. APHA. 1981, 1985. Standard Methods for the Examination of Water and Wastewater, 15th and 16th eds (respectively). American Public Health Association, American Water Works Association, Water Pollution Control Federation, Washington, D.C.",Regular,Stream,Stream
040576,43.86566,-74.95512,600.68,2020-09-30 00:00:00,2020,9,30,LTM_ALTM,PH_LAB,6.0,EPA AERP 05,"Open, stirred. Handbook of Methods for Acidic Deposition Studies: Laboratory Analysis for Surface Water Chemistry, EPA 600/4-87-026. ",Regular,EPI,Lake
VT19,38.5367,-79.6335,955.79,2020-10-25 00:00:00,2020,10,25,VTSSS,CA,84.0,EPA 1987,Atomic Absorption Spectroscopy. USEPA. 1987. Handbook of methods for acid deposition studies. Laboratory analyses for surface water chemistry . EPA-600/4-87-026. ,Regular,Stream,Stream
VT49,38.9382,-78.6455,466.33,2020-10-28 00:00:00,2020,10,28,VTSSS,CA,71.0,EPA 1987,Atomic Absorption Spectroscopy. USEPA. 1987. Handbook of methods for acid deposition studies. Laboratory analyses for surface water chemistry . EPA-600/4-87-026. ,Regular,Stream,Stream
VT62,38.6162,-78.2639,341.32,2020-10-26 00:00:00,2020,10,26,VTSSS,ANC,121.0,EPA 310.1 (modified),Modified Gran plot analysis. USEPA. 1987. Handbook of methods for acid deposition studies. Laboratory analyses for surface water chemistry . EPA-600/4-87-026. ,Regular,Stream,Stream
VT25,37.5738,-80.1276,561.05,2020-10-26 00:00:00,2020,10,26,VTSSS,SO4,36.0,EPA 300.6,Dionex Ion Chromotography. USEPA. 1987. Handbook of methods for acid deposition studies. Laboratory analyses for surface water chemistry . EPA-600/4-87-026. ,Regular,Stream,Stream
VT80,38.947,-78.6359,528.55,2020-10-28 00:00:00,2020,10,28,VTSSS,SO4,62.0,EPA 300.6,Dionex Ion Chromotography. USEPA. 1987. Handbook of methods for acid deposition studies. Laboratory analyses for surface water chemistry . EPA-600/4-87-026. ,Regular,Stream,Stream
VT51,38.7158,-78.3816,287.07,2020-10-28 00:00:00,2020,10,28,VTSSS,ANC,287.0,EPA 310.1 (modified),Modified Gran plot analysis. USEPA. 1987. Handbook of methods for acid deposition studies. Laboratory analyses for surface water chemistry . EPA-600/4-87-026. ,Regular,Stream,Stream
050706,44.11938,-73.98261,844.34,2020-09-16 00:00:00,2020,9,16,LTM_ALTM,MG,15.0,"EPA 242.1, 3111 B","AAS Direct Aspiration. Methods for Chemical Analysis of Water and Wastes, EPA 600/4-79-020, 1979, Revised 1983. Standard Methods for the Examination of Water and Wastewater, 18th-21st Editions, American Public Health Association, American Water Works Association, and Water Pollution Control Federation, 1992-2005. ",Regular,EPI,Lake
VT03,36.6963,-81.5249,1120.61,2020-10-26 00:00:00,2020,10,26,VTSSS,WTEMP,12.0,Unknown,Unknown,Regular,Stream,Stream
1A3-065,43.50877,-74.88168,617.46,2020-09-22 00:00:00,2020,9,22,LTM_ALTM,P_TL,81.0,"EPA 365.3, 4500-P I","Block Digest Flow Inject. Methods for Chemical Analysis of Water and Wastes, EPA 600/4-79-020, 1979, Revised 1983. Standard Methods for the Examination of Water and Wastewater, 18th-21st Editions, American Public Health Association, American Water Works Association, and Water Pollution Control Federation, 1992-2005. ",Regular,EPI,Lake
1A1-029,44.33728,-74.37198,483.07,2020-07-16 00:00:00,2020,7,16,LTM_ALTM,SO4,33.0,"EPA 300.0, 4110 B","Ion Chromatography. Methods for the Determination of Inorganic Substances in Environmental Samples, EPA 600/R-93-100, 1993. Standard Methods for the Examination of Water and Wastewater, 18th-21st Editions, American Public Health Association, American Water Works Association, and Water Pollution Control Federation, 1992-2005.",Annual,EPI,Lake
VT38,38.3159,-79.3536,707.47,2020-10-27 00:00:00,2020,10,27,VTSSS,CL,15.0,EPA 300.6,Dionex Ion Chromotography. USEPA. 1987. Handbook of methods for acid deposition studies. Laboratory analyses for surface water chemistry . EPA-600/4-87-026. ,Regular,Stream,Stream
040576,43.86566,-74.95512,600.68,2020-09-30 00:00:00,2020,9,30,LTM_ALTM,DOC,5.0,"EPA 415.1, 5310 C","UV/Persulfate Oxidation. Methods for Chemical Analysis of Water and Wastes, EPA 600/4-79-020, 1979, Revised 1983. Standard Methods for the Examination of Water and Wastewater, 18th-21st Editions, American Public Health Association, American Water Works Association, and Water Pollution Control Federation, 1992-2005. ",Regular,EPI,Lake
1A1-059,43.76605,-74.62837,580.39,2020-09-03 00:00:00,2020,9,3,LTM_ALTM,PH_LAB,7.0,EPA AERP 05,"Open, stirred. Handbook of Methods for Acidic Deposition Studies: Laboratory Analysis for Surface Water Chemistry, EPA 600/4-87-026. ",Regular,EPI,Lake
VT25,37.5738,-80.1276,561.05,2020-10-26 00:00:00,2020,10,26,VTSSS,NH4,0.0,Lachat 10-107-06-3-D,Lachat 10-107-06-3-D,Regular,Stream,Stream
020138,44.31384,-74.37335,480.08,2020-09-21 00:00:00,2020,9,21,LTM_ALTM,SIO2,0.0,"EPA 366.0, 4500-SiO2 E","Automated Molybdosilicate. Methods for Chemical Analysis of Water and Wastes, EPA 600/4-79-020, 1979, Revised 1983. Standard Methods for the Examination of Water and Wastewater, 18th-21st Editions, American Public Health Association, American Water Works Association, and Water Pollution Control Federation, 1992-2005. ",Regular,EPI,Lake
VT78,36.9714,-81.691,790.13,2020-10-26 00:00:00,2020,10,26,VTSSS,NH4,0.0,Lachat 10-107-06-3-D,Lachat 10-107-06-3-D,Regular,Stream,Stream
040704,43.68348,-75.10116,526.28,2020-09-14 00:00:00,2020,9,14,LTM_ALTM,NO3,0.0,"EPA 300.0, 4110 B","Ion Chromatography. Methods for the Determination of Inorganic Substances in Environmental Samples, EPA 600/R-93-100, 1993. Standard Methods for the Examination of Water and Wastewater, 18th-21st Editions, American Public Health Association, American Water Works Association, and Water Pollution Control Federation, 1992-2005.",Regular,EPI,Lake
VT56,38.4296,-79.1399,596.77,2020-10-29 00:00:00,2020,10,29,VTSSS,SO4,54.0,EPA 300.6,Dionex Ion Chromotography. USEPA. 1987. Handbook of methods for acid deposition studies. Laboratory analyses for surface water chemistry . EPA-600/4-87-026. ,Regular,Stream,Stream
1A2-028,44.32327,-73.90304,515.18,2020-07-06 00:00:00,2020,7,6,LTM_ALTM,DOC,6.0,"EPA 415.1, 5310 C","UV/Persulfate Oxidation. Methods for Chemical Analysis of Water and Wastes, EPA 600/4-79-020, 1979, Revised 1983. Standard Methods for the Examination of Water and Wastewater, 18th-21st Editions, American Public Health Association, American Water Works Association, and Water Pollution Control Federation, 1992-2005. ",Regular,EPI,Lake
1A1-106,43.79376,-74.87257,536.49,2020-09-08 00:00:00,2020,9,8,LTM_ALTM,SO4,41.0,"EPA 300.0, 4110 B","Ion Chromatography. Methods for the Determination of Inorganic Substances in Environmental Samples, EPA 600/R-93-100, 1993. Standard Methods for the Examination of Water and Wastewater, 18th-21st Editions, American Public Health Association, American Water Works Association, and Water Pollution Control Federation, 1992-2005.",Regular,EPI,Lake
1C1-110,42.9167,-72.9167,907.89,2020-10-19 00:00:00,2020,10,19,LTM_VT,SIO2,1.0,"APHA , 2005 4500-SiO₂F","APHA .2005. Standard Methods for the examination of water and wastewater, 21st Ed. American Public Health Association, American Waterworks Association, Water Environment Federation, Washington, D.C.",Regular,EPI,Lake
1A1-087,43.80497,-74.83077,591.8,2020-07-20 00:00:00,2020,7,20,LTM_ALTM,NH4,1.0,"EPA 350.1, 4500-NH3 G","Methods for Chemical Analysis of Water and Wastes, EPA 600/4-79-020, 1979, Revised 1983. Standard Methods for the Examination of Water and Wastewater, 18th - 21st Editions, American Public Health Association, American Water Works Association, and Water Pollution Control Federation, 1992-2005.",Annual,EPI,Lake
060315A,43.79492,-74.6513,568.01,2020-09-03 00:00:00,2020,9,3,LTM_ALTM,MG,52.0,"EPA 242.1, 3111 B","AAS Direct Aspiration. Methods for Chemical Analysis of Water and Wastes, EPA 600/4-79-020, 1979, Revised 1983. Standard Methods for the Examination of Water and Wastewater, 18th-21st Editions, American Public Health Association, American Water Works Association, and Water Pollution Control Federation, 1992-2005. ",Regular,EPI,Stream
VT61,38.693,-78.2741,333.86,2020-10-28 00:00:00,2020,10,28,VTSSS,CL,32.0,EPA 300.6,Dionex Ion Chromotography. USEPA. 1987. Handbook of methods for acid deposition studies. Laboratory analyses for surface water chemistry . EPA-600/4-87-026. ,Regular,Stream,Stream
VT05,36.7462,-81.4257,849.65,2020-10-26 00:00:00,2020,10,26,VTSSS,PH_LAB,7.0,EPA 150.6,USEPA. 1987. Handbook of methods for acid deposition studies. Laboratory analyses for surface water chemistry . EPA-600/4-87-026. ,Regular,Stream,Stream
VT10,38.1653,-79.6709,741.57,2020-10-26 00:00:00,2020,10,26,VTSSS,NO3,0.0,EPA 300.6,Dionex Ion Chromotography. USEPA. 1987. Handbook of methods for acid deposition studies. Laboratory analyses for surface water chemistry . EPA-600/4-87-026. ,Regular,Stream,Stream
1C1-089,43.1055,-73.0028,778.35,2020-10-29 00:00:00,2020,10,29,LTM_VT,NO3,1.0,"USEPA, 1993 Method 300.0",USEPA. 1993. Methods for the determination of inorganic substances in envrionmental samples. A/600/R-93/100,Regular,EPI,Lake
